"","ZIP","Site","SKU","Desc","Cost","Price","Gross_Margin","Sales_Units_Total","Sales_Amount_Total","TotalPop","male_csum","female_csum","LAT","LNG"
"18298","96743","3015","418589","*RXY 1PC 5 WHT BLOOMING BLISS",18,38,0.526315,0,0,12160,1241,1271,19.862159,-155.69887
"18299","96743","3015","669143","*RXY BIK 2 PQF6 LITTLE TROPICS",20.16,42,0.52,0,0,12160,1241,1271,19.862159,-155.69887
"18300","96743","3015","520243","*QIK TEE SM LGN SHREDDER",10.9125,24,0.545312,0,0,12160,1241,1271,19.862159,-155.69887
"18301","96743","3015","493659","*QIK RSH 4T BKV0 ALLTIME TD SS",11.45,22.95,0.501089,0,0,12160,1241,1271,19.862159,-155.69887
"18302","96743","3015","217434","*CAR SM BLK MIXER",16,34,0.529411,0,0,12160,1241,1271,19.862159,-155.69887
"18303","96743","3015","575941","*QIK BRD 23 OCN SUNSET STRIPE",23.765,49.5,0.519898,0,0,12160,1241,1271,19.862159,-155.69887
"18304","96743","3015","576047","*QIK TEE 4 WHT FINBOX",7.275,16,0.545312,0,0,12160,1241,1271,19.862159,-155.69887
"18305","96743","3015","565601","*RXY FLC 12 MMW0 MOONDUST LOGO",20.9,44,0.525,1,44,12160,1241,1271,19.862159,-155.69887
"18306","96743","3015","565689","*RXY SHR 6 MMW0 TW MOUNT BALDI",15.2,32,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18307","96743","3015","565654","*RXY SHR 16 PMK0 PUDDLE SHORT",16.15,34,0.525,1,34,12160,1241,1271,19.862159,-155.69887
"18308","96743","3015","576065","*QIK TEE 7 WHT FINBOX",7.275,16,0.545312,0,0,12160,1241,1271,19.862159,-155.69887
"18309","96743","3015","562122","*RXY BIK 8 PSS0 BATIK TIKITRI",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18310","96743","3015","406481","*QIK RSH 2T BLU OVER RULED LS",12.25,24.95,0.509018,0,0,12160,1241,1271,19.862159,-155.69887
"18311","96743","3015","279956","*HK COV 6X WHT TER HOOD PNCHO",11.25,32,0.648437,0,0,12160,1241,1271,19.862159,-155.69887
"18312","96743","3015","575996","*QIK TEE SM WHT CHIPPED",7.76,18,0.568888,0,0,12160,1241,1271,19.862159,-155.69887
"18313","96743","3015","479587","*RXY BIK 4T MKL7 DOLLFACE DOT",17.46,38,0.540526,0,0,12160,1241,1271,19.862159,-155.69887
"18314","96743","3015","585516","*RXY DRS 8 PET FLAMINGO CVRUP",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18315","96743","3015","565641","*RXY TNK 12 MDZ0 SEASHELLS SCP",9.5,20,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18316","96743","3015","565690","*RXY SHR 7 MMW0 TW MOUNT BALDI",15.2,32,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18317","96743","3015","406477","*QIK RSH 3T CYN OVERRLD TOD SS",11.25,22.95,0.509803,1,22.95,12160,1241,1271,19.862159,-155.69887
"18318","96743","3015","279924","*HK 1PC 5/6 LEP LEOPARD RUFFLE",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18319","96743","3015","231973","*RXY TNK LG RVH TIE THE KNOT",15,32,0.53125,0,0,12160,1241,1271,19.862159,-155.69887
"18320","96743","3015","565686","*RXY SHR 3 MMW0 TW MOUNT BALDI",15.2,32,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18321","96743","3015","231030","*QIK TEE 4T BLK SHELLSHOCK",6,14,0.571428,0,0,12160,1241,1271,19.862159,-155.69887
"18322","96743","3015","231976","*RXY DRS 3T WTO MAKE WAVE",17,36,0.527777,0,0,12160,1241,1271,19.862159,-155.69887
"18323","96743","3015","581440","*QIK RSH SM WBB0 ISLAND SS BOY",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18324","96743","3015","279943","*HK COV 4 PNK TER HOOD ZIPDRS",11.25,32,0.648437,0,0,12160,1241,1271,19.862159,-155.69887
"18325","96743","3015","567889","*RXY RMP 10 PSS0 BATIK ROMPER",17.1,36,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18326","96743","3015","520268","*QIK TEE MD CIT LITTLE RIPPER",7.76,18,0.568888,0,0,12160,1241,1271,19.862159,-155.69887
"18327","96743","3015","239113","*QIK DRS LG BBK COOL IT",17,36,0.527777,0,0,12160,1241,1271,19.862159,-155.69887
"18328","96743","3015","573606","*QIK RSH XS BYJ0 ISLAND SS BOY",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18329","96743","3015","279942","*HK 1PC 6X COR SOLID ONE PIECE",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18330","96743","3015","520248","*QIK TEE 3 LGN SHREDDER",9.9425,22,0.548068,0,0,12160,1241,1271,19.862159,-155.69887
"18331","96743","3015","421397","*RXY BIK 2T YDG SEA SIDE",19,40,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18332","96743","3015","565684","*RXY FLC 7 MMW0 TW MOONDUST",19,39.5,0.518987,1,39.5,12160,1241,1271,19.862159,-155.69887
"18333","96743","3015","573607","*QIK RSH SM BYJ0 ISLAND SS BOY",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18334","96743","3015","669118","*RXY BIK 7 BTA3 POPNEON CROP",22.08,46,0.52,0,0,12160,1241,1271,19.862159,-155.69887
"18335","96743","3015","565683","*RXY FLC 6 MMW0 TW MOONDUST",19,39.5,0.518987,1,39.5,12160,1241,1271,19.862159,-155.69887
"18336","96743","3015","573542","*RXY RSH 8 MLG0 ALOHA RXY SS",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18337","96743","3015","576023","*QIK TEE XL BLU CHECKA",7.76,18,0.568888,0,0,12160,1241,1271,19.862159,-155.69887
"18338","96743","3015","585485","*RXY RSH 8 MLN LS RASHGUARD",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18339","96743","3015","576001","*QIK TEE LG WHT CHIPPED",7.76,18,0.568888,0,0,12160,1241,1271,19.862159,-155.69887
"18340","96743","3015","398706","*RXY 1PC 10 FLO SPORTY FRINGE",21,44,0.522727,0,0,12160,1241,1271,19.862159,-155.69887
"18341","96743","3015","565709","*RXY TNK 3 MDZ0 TW BEACH GIRL",9.5,20,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18342","96743","3015","581443","*QIK RSH XL WBB0 ISLAND SS BOY",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18343","96743","3015","576026","*QIK TEE 4 BLU CHECKA",7.275,16,0.545312,0,0,12160,1241,1271,19.862159,-155.69887
"18344","96743","3015","238463","*QIK TOP 4T WHT SPOTLIGHT",12,26,0.538461,0,0,12160,1241,1271,19.862159,-155.69887
"18345","96743","3015","573537","*RXY RSH 3 XWWM SAIL AWAY SS",11.7,26,0.55,1,26,12160,1241,1271,19.862159,-155.69887
"18346","96743","3015","576057","*QIK TEE 5 WHT FINBOX",7.275,16,0.545312,0,0,12160,1241,1271,19.862159,-155.69887
"18347","96743","3015","567992","*RXY BIK 5 MLG0 PPALM FLUTTER",20.9,44,0.525,1,44,12160,1241,1271,19.862159,-155.69887
"18348","96743","3015","253875","*HK BIK 7/8 PNK ANML HLTR SET",12.15,34,0.642647,0,0,12160,1241,1271,19.862159,-155.69887
"18349","96743","3015","573610","*QIK RSH XL BYJ0 ISLAND SS BOY",12.6,28,0.55,1,28,12160,1241,1271,19.862159,-155.69887
"18350","96743","3015","585294","*RXY 1PC 8 MLN FLAMINGO BEACH",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18351","96743","3015","589462","*RXY SHT 10 CAM ALL MXD UP BRD",18.05,38,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18352","96743","3015","239070","*QIK DRS LG BEC JADED",19,39.5,0.518987,0,0,12160,1241,1271,19.862159,-155.69887
"18353","96743","3015","411898","*QIK RSH 10 BWB OUTLAW LS",15.25,30.95,0.507269,2,61.9,12160,1241,1271,19.862159,-155.69887
"18354","96743","3015","565607","*RXY FLC 16 MMW0 MOONDUST LOGO",20.9,44,0.525,1,44,12160,1241,1271,19.862159,-155.69887
"18355","96743","3015","253888","*HK COV 10/12 TUR TANK DRESS",9,29,0.689655,0,0,12160,1241,1271,19.862159,-155.69887
"18356","96743","3015","567924","*RXY RSH 5 WBB0 SURFSUP RSHGRD",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18357","96743","3015","411890","QIK RSH 10 WHT WALKABOUT SS",13.25,26.95,0.508348,0,0,12160,1241,1271,19.862159,-155.69887
"18358","96743","3015","384182","*QIK RSH 6 WHN ALL TIME SS",13.25,26.95,0.508348,0,0,12160,1241,1271,19.862159,-155.69887
"18359","96743","3015","576031","*QIK TEE 6 BLU CHECKA",7.275,16,0.545312,0,0,12160,1241,1271,19.862159,-155.69887
"18360","96743","3015","242025","*QIK BRD LG NBL CYPHER PARSONS",22.31,48,0.535208,0,0,12160,1241,1271,19.862159,-155.69887
"18361","96743","3015","388354","*QIK RSH 6G BKP 5 SQUARE SS",13.25,26.95,0.508348,1,26.95,12160,1241,1271,19.862159,-155.69887
"18362","96743","3015","279906","*HK COV 5/6 WHT TER HOOD ZIPDR",11.25,32,0.648437,0,0,12160,1241,1271,19.862159,-155.69887
"18363","96743","3015","567982","*RXY 1PC 7 BLW0 SURFSUP 1PC",19,40,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18364","96743","3015","669131","*RXY BIK 10 WBT6 JNGL POEM ATH",22.08,46,0.52,1,46,12160,1241,1271,19.862159,-155.69887
"18365","96743","3015","279909","*HK COV 5/6 PNK TERRY SUNDRESS",11.25,32,0.648437,0,0,12160,1241,1271,19.862159,-155.69887
"18366","96743","3015","585511","*RXY BIK 10 SEA FLMNGO BCH RFL",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18367","96743","3015","581435","*QIK RSH SM XBBK ALLTIME LS BY",14.4,32,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18368","96743","3015","398655","*RXY BIK 10 WHT BLOOMINGBLISS",21,44,0.522727,0,0,12160,1241,1271,19.862159,-155.69887
"18369","96743","3015","565682","*RXY FLC 5 MMW0 TW MOONDUST",19,39.5,0.518987,1,27.65,12160,1241,1271,19.862159,-155.69887
"18370","96743","3015","217401","*SKT MD BLK PA PA ROXY BRD",17,36,0.527777,0,0,12160,1241,1271,19.862159,-155.69887
"18371","96743","3015","406432","*QIK RSH 4G TUR ROX A LOT SS",13.25,26.95,0.508348,1,26.95,12160,1241,1271,19.862159,-155.69887
"18372","96743","3015","585500","*RXY 1PC 7 BLU PRDSE BND 1PC",19,40,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18373","96743","3015","573539","*RXY RSH 5 XWWM SAIL AWAY SS",11.7,26,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18374","96743","3015","562244","*RXY RSH 16G BJR0 WHOLEHRTD SS",12.375,27.95,0.557245,0,0,12160,1241,1271,19.862159,-155.69887
"18375","96743","3015","565645","*RXY TNK 16 MDZ0 SEASHELLS SCP",9.5,20,0.525,1,20,12160,1241,1271,19.862159,-155.69887
"18376","96743","3015","576088","*QIK TEE 5 OCN MONKEYTEERS",7.275,16,0.545312,0,0,12160,1241,1271,19.862159,-155.69887
"18377","96743","3015","585917","*RXY RSH 5 SEA SEA RASHGRD SET",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18378","96743","3015","279901","*HK TAN 14 WHT POOLSIDE SET",12.15,34,0.642647,0,0,12160,1241,1271,19.862159,-155.69887
"18379","96743","3015","279900","*HK TAN 10/12 WHT POOLSIDE SET",12.15,34,0.642647,0,0,12160,1241,1271,19.862159,-155.69887
"18380","96743","3015","217436","*CAR LG BLK MIXER",16,34,0.529411,0,0,12160,1241,1271,19.862159,-155.69887
"18381","96743","3015","581444","*QIK RSH XS WBB0 ISLAND LS BOY",14.4,32,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18382","96743","3015","580782","*RXY RSH 14 CBW ALOHA RXY LS",14.4,32,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18383","96743","3015","398653","*RXY BIK 7 WHT BLOOMINGBLISS",21,44,0.522727,0,0,12160,1241,1271,19.862159,-155.69887
"18384","96743","3015","567940","*RXY 1PC 14 MLG0 PPALM MONOKNI",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18385","96743","3015","279495","*HK 1PC 4 LEP LEOPARD RUFFLE",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18386","96743","3015","399312","*RXY 1PC 8 PNP FREE VOYAGE",21,44,0.522727,0,0,12160,1241,1271,19.862159,-155.69887
"18387","96743","3015","231971","*RXY TNK SM RVH TIE THE KNOT",15,32,0.53125,0,0,12160,1241,1271,19.862159,-155.69887
"18388","96743","3015","565625","*RXY TEE 16 WBB0 ROXY SHELLS",8.55,18,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18389","96743","3015","575968","*QIK BRD 27 OCN NEW WAVE",23.765,49.5,0.519898,0,0,12160,1241,1271,19.862159,-155.69887
"18390","96743","3015","517061","*RXY 1PC 4T KVJ7 HOW SWEET",17.46,38,0.540526,0,0,12160,1241,1271,19.862159,-155.69887
"18391","96743","3015","580777","*RXY RSH 12 MLG0 WHOLEHRTD LS",14.4,32,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18392","96743","3015","399310","*RXY 1PC 7 PNP FREE VOYAGE",21,44,0.522727,0,0,12160,1241,1271,19.862159,-155.69887
"18393","96743","3015","217489","*DRS 4T HPA BE MY BABY",16,34,0.529411,0,0,12160,1241,1271,19.862159,-155.69887
"18394","96743","3015","565685","*RXY SHR 2 MMW0 TW MOUNT BALDI",15.2,32,0.525,1,32,12160,1241,1271,19.862159,-155.69887
"18395","96743","3015","238192","*QIK TEE XL SMH PRISON",5.82,14,0.584285,0,0,12160,1241,1271,19.862159,-155.69887
"18396","96743","3015","585506","*RXY BIK 7 BLU PRDSE BND FLTR",20.9,44,0.525,1,44,12160,1241,1271,19.862159,-155.69887
"18397","96743","3015","520234","*QIK SHT 28 POP SUPER OGC",17.945,38,0.527763,0,0,12160,1241,1271,19.862159,-155.69887
"18398","96743","3015","565618","*RXY SHR 16 MMW0 MOUNT BALDI",17.1,36,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18399","96743","3015","565688","*RXY SHR 5 MMW0 TW MOUNT BALDI",15.2,32,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18400","96743","3015","420927","*QIK RSH 4T TUR LIVING LRGE LS",12.25,24.95,0.509018,0,0,12160,1241,1271,19.862159,-155.69887
"18401","96743","3015","561885","*RXY FLC 2 MMW0 TW MOONDUST",19,39.5,0.518987,0,0,12160,1241,1271,19.862159,-155.69887
"18402","96743","3015","585910","*RXY 1PC 7 WTR SEA U SOON 1PC",18.05,38,0.525,1,38,12160,1241,1271,19.862159,-155.69887
"18403","96743","3015","581423","*QIK RSH SM XBBN ALLTIME SS BY",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18404","96743","3015","575952","*QIK BRD 28 OCN SUNSET STRIPE",23.765,49.5,0.519898,0,0,12160,1241,1271,19.862159,-155.69887
"18405","96743","3015","418588","*RXY 1PC 4 WHT BLOOMING BLISS",18,38,0.526315,0,0,12160,1241,1271,19.862159,-155.69887
"18406","96743","3015","217416","*TNK 05 TRQ BAY KINI SET",18,38,0.526315,0,0,12160,1241,1271,19.862159,-155.69887
"18407","96743","3015","581432","*QIK RSH XL KVD0 ALLTIME LS BY",14.4,32,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18408","96743","3015","421399","*RXY BIK 4 YDG SEA SIDE",19,40,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18409","96743","3015","419355","*RXY FLC 3T OOB JUNE DUNE ZPY",19,39.5,0.518987,0,0,12160,1241,1271,19.862159,-155.69887
"18410","96743","3015","573615","*QIK RSH XL BYJ0 ISLAND LS BOY",14.4,32,0.55,1,32,12160,1241,1271,19.862159,-155.69887
"18411","96743","3015","669125","*RXY BIK 10 GCZ6 JNGL POEM TRI",22.08,46,0.52,0,0,12160,1241,1271,19.862159,-155.69887
"18412","96743","3015","567896","*RXY RSH 14 PSS0 BATIK RSHGRD",18.05,38,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18413","96743","3015","241971","*QIK SHT SM WHT BROOKES",17.95,38,0.527631,0,0,12160,1241,1271,19.862159,-155.69887
"18414","96743","3015","669144","*RXY BIK 3 PQF6 LITTLE TROPICS",20.16,42,0.52,0,0,12160,1241,1271,19.862159,-155.69887
"18415","96743","3015","493657","*QIK RSH 3T BKV0 ALLTIME TD SS",11.45,22.95,0.501089,0,0,12160,1241,1271,19.862159,-155.69887
"18416","96743","3015","576007","*QIK TEE 4 WHT CHIPPED",7.275,16,0.545312,0,0,12160,1241,1271,19.862159,-155.69887
"18417","96743","3015","567941","*RXY 1PC 16 MLG0 PPALM MONOKNI",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18418","96743","3015","589453","*RXY BIK 12 CAM ALL MIXED UP",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18419","96743","3015","585522","*RXY SHT 10 BLU PRDSE BND SHRT",18.05,38,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18420","96743","3015","176264","TEE 4T RED HAWAII SURFER",5.75,16.5,0.651515,0,0,12160,1241,1271,19.862159,-155.69887
"18421","96743","3015","567911","*RXY BIK 10 BLW0 SURFSUP HALTR",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18422","96743","3015","493643","*QIK RSH 12 XWBK SHAKA SS BOY",13.75,27.95,0.50805,0,0,12160,1241,1271,19.862159,-155.69887
"18423","96743","3015","581452","*QIK RSH LG WBB0 ALOHA SS BOY",15.75,35,0.55,2,70,12160,1241,1271,19.862159,-155.69887
"18424","96743","3015","253874","*HK BIK 6X PNK ANML HLTR SET",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18425","96743","3015","581449","*QIK RSH XS WBB0 ALOHA SS BOY",15.75,35,0.55,1,35,12160,1241,1271,19.862159,-155.69887
"18426","96743","3015","565643","*RXY TNK 14 MDZ0 SEASHELLS SCP",9.5,20,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18427","96743","3015","585514","*RXY BIK 14 SEA FLMNGO BCH RFL",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18428","96743","3015","421400","*RXY BIK 5 YDG SEA SIDE",19,40,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18429","96743","3015","279898","*HK TAN 6X WHT POOLSDE TNK SET",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18430","96743","3015","279897","*HK TAN 5/6 WHT POOLSDE TNKSET",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18431","96743","3015","567938","*RXY 1PC 10 MLG0 PPALM MONOKNI",21.85,46,0.525,1,46,12160,1241,1271,19.862159,-155.69887
"18432","96743","3015","562123","*RXY BIK 8 BLW0 SURFSUP HALTR",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18433","96743","3015","491784","*RXY RSH 10G MLR0 ROXY WAVE SS",12.38,27.95,0.557066,0,0,12160,1241,1271,19.862159,-155.69887
"18434","96743","3015","480080","*RXY RSH 5 MLW7 STRIPE RSHSET",18.43,40,0.53925,0,0,12160,1241,1271,19.862159,-155.69887
"18435","96743","3015","567934","*RXY BIK 12 MLG0 PPALM TIKITRI",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18436","96743","3015","253870","*HK 1PC 5/6 ANI ANIMAL",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18437","96743","3015","585891","*RXY BIK 14 ORG CATCH WAVES",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18438","96743","3015","585893","*RXY BIK 16 ORG CATCH WAVES",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18439","96743","3015","589461","*RXY SHT 8 CAM ALL MXD UP BRD",18.05,38,0.525,1,38,12160,1241,1271,19.862159,-155.69887
"18440","96743","3015","241969","*QIK SHT 3T WHT BROOKES",17.95,38,0.527631,0,0,12160,1241,1271,19.862159,-155.69887
"18441","96743","3015","565620","*RXY TEE 8 WBB0 ROXY SHELLS",8.55,18,0.525,2,36,12160,1241,1271,19.862159,-155.69887
"18442","96743","3015","414250","*QIK RSH 12 BLK ALL TIME SS",13.25,26.95,0.508348,0,0,12160,1241,1271,19.862159,-155.69887
"18443","96743","3015","567918","*RXY 1PC 14 BLW0 SURFSUP 1PC",19.95,42,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18444","96743","3015","217491","*DRS MD HPA BE MY BABY",16,34,0.529411,0,0,12160,1241,1271,19.862159,-155.69887
"18445","96743","3015","589477","*RXY RSH 7 SEA ALL MXD UP RSH",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18446","96743","3015","241895","*QIK TEE SM BLK FALSEHOODS L/S",10.19,22.5,0.547111,0,0,12160,1241,1271,19.862159,-155.69887
"18447","96743","3015","565666","*RXY DRS 8 PMK0 NORTHSIDE",18.05,38,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18448","96743","3015","565680","*RXY FLC 3 MMW0 TW MOONDUST",19,39.5,0.518987,0,0,12160,1241,1271,19.862159,-155.69887
"18449","96743","3015","414246","*QIK RSH 4 BLK ALL TIME SS",13.25,26.95,0.508348,1,26.95,12160,1241,1271,19.862159,-155.69887
"18450","96743","3015","279903","*HK BIK 5/6 WHT POOLSDE BIK ST",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18451","96743","3015","406444","*QIK RSH 8G TUR ROX A LOT SS",13.25,26.95,0.508348,1,26.95,12160,1241,1271,19.862159,-155.69887
"18452","96743","3015","231978","*RXY DRS SM WTO MAKE WAVE",17,36,0.527777,0,0,12160,1241,1271,19.862159,-155.69887
"18453","96743","3015","565671","*RXY DRS 16 PMK0 NORTHSIDE",18.05,38,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18454","96743","3015","580781","*RXY RSH 12 CBW ALOHA RXY LS",14.4,32,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18455","96743","3015","241975","*QIK SHT XL WHT BROOKES",17.95,38,0.527631,0,0,12160,1241,1271,19.862159,-155.69887
"18456","96743","3015","572644","*QIK BRD 22 OCN SUNSET STRIPE",23.765,49.5,0.519898,0,0,12160,1241,1271,19.862159,-155.69887
"18457","96743","3015","242023","*QIK BRD SM NBL CYPHER PARSONS",22.31,48,0.535208,0,0,12160,1241,1271,19.862159,-155.69887
"18458","96743","3015","238462","*QIK TOP 3T WHT SPOTLIGHT",12,26,0.538461,0,0,12160,1241,1271,19.862159,-155.69887
"18459","96743","3015","565712","*RXY TNK 5 MDZ0 TW BEACH GIRL",9.5,20,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18460","96743","3015","279954","*HK COV 5/6 WHT TER HOOD PNCHO",11.25,32,0.648437,0,0,12160,1241,1271,19.862159,-155.69887
"18461","96743","3015","469781","*RXY BIK 2T MKL7 DOLLFACE DOT",17.46,38,0.540526,0,0,12160,1241,1271,19.862159,-155.69887
"18462","96743","3015","669142","*RXY 1PC 6 PQF6 LITTLE TROPICS",21.12,44,0.52,0,0,12160,1241,1271,19.862159,-155.69887
"18463","96743","3015","589469","*RXY TNK 5 CAM ALL MXD UP TNKI",20.9,44,0.525,1,44,12160,1241,1271,19.862159,-155.69887
"18464","96743","3015","669128","*RXY BIK 14 GCZ6 JNGL POEM TRI",22.08,46,0.52,0,0,12160,1241,1271,19.862159,-155.69887
"18465","96743","3015","238140","*QIK BRD 2T NBL CYPR APH",22.31,48,0.535208,0,0,12160,1241,1271,19.862159,-155.69887
"18466","96743","3015","238189","*QIK TEE SM SMH PRISON",5.82,14,0.584285,0,0,12160,1241,1271,19.862159,-155.69887
"18467","96743","3015","585503","*RXY BIK 4 BLU PRDSE BND FLTR",20.9,44,0.525,1,44,12160,1241,1271,19.862159,-155.69887
"18468","96743","3015","405246","*QUK BRD 26 HTO SMASHING",16.49,35,0.528857,0,0,12160,1241,1271,19.862159,-155.69887
"18469","96743","3015","279939","*HK TAN 6X LEP LEP TANKINI SET",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18470","96743","3015","581437","*QIK RSH LG XBBK ALLTIME LS BY",14.4,32,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18471","96743","3015","567894","*RXY RSH 10 PSS0 BATIK RSHGRD",18.05,38,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18472","96743","3015","589466","*RXY TNK 2 CAM ALL MXD UP TNKI",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18473","96743","3015","565621","*RXY TEE 10 WBB0 ROXY SHELLS",8.55,18,0.525,1,18,12160,1241,1271,19.862159,-155.69887
"18474","96743","3015","589483","*RXY BIK 7 CAM ALL MXDUP FLTR",19,40,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18475","96743","3015","567890","*RXY RMP 12 PSS0 BATIK ROMPER",17.1,36,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18476","96743","3015","576018","*QIK TEE MD BLU CHECKA",7.76,18,0.568888,0,0,12160,1241,1271,19.862159,-155.69887
